Q_total_W,Q_total_kW,velocity_m_s,mass_flow_kg_s,volumetric_flow_m3_s,T_inlet_C,T_outlet_C,T_avg_C,T_max_C,T_sample_C,x_sample_m,y_sample_m,z_sample_m,delta_T_C,Q_computed_W,cooling_efficiency,reynolds_number,peclet_number
88714.25377580873,88.71425377580873,1.6789155524316937,48.51394380306622,40.29397325836065,18.0,19.57088589259921,19.0191316386141,20.796001599581977,19.453337720086683,8.764068882786573,7.165243296965778,0.8287249921043077,1.8195364550754967,88714.25377580879,1.0,1119277.0349544624,763143.432923497
53474.294229213345,53.47429422921334,2.9471233175654667,85.16007538437172,70.7309596215712,18.0,19.4959099836589,19.304441731964886,19.74583110091595,19.449888914791636,5.228910317385779,7.714811736896215,2.977933862680795,0.6248027931426172,53474.29422921326,0.9999999999999983,1964748.8783769778,1339601.5079843032
37694.67026868768,37.69467026868768,2.4827322409446095,71.74103083433543,59.58557378267063,18.0,18.325020361335564,18.181033508219034,18.929730538990498,18.320735063857637,9.398022202950807,4.634991978978396,0.40725576644560846,0.522812875135859,37694.67026868776,1.0,1655154.8272964065,1128514.6549748227
98613.7491275436,98.6137491275436,2.0244178692876407,58.49757875093566,48.586028862903376,18.0,20.003891491449927,19.495054049691824,20.674846669803685,20.43426050194122,9.66975530099055,4.545471226142572,1.8193931736279736,1.6773879458843908,98613.74912754356,0.9999999999999996,1349611.912858427,920189.9405852912
99979.11169375597,99.97911169375597,1.4962745061439962,43.236348129536914,35.91058814745591,18.0,19.94777341028225,19.25253527335187,21.57434161459363,20.219266457676977,9.353807772931775,4.046996737116975,1.1027363151449117,2.3008812603649496,99979.11169375596,0.9999999999999999,997516.3374293307,680124.7755199983
94477.89767577793,94.47789767577792,1.4537667750603736,42.008044732144555,34.89040260144897,18.0,19.717504469466668,19.088982776970884,21.65334441340498,19.34940138705359,5.060300510476072,4.443238191983674,2.0433693715548777,2.2378537011965207,94477.89767577799,1.0,969177.850040249,660803.079572897
123528.22385316204,123.52822385316203,2.3743908313648605,68.610397463119,56.985379952756645,18.0,20.284790450005055,19.740973512206626,21.001379539239565,19.094883842075443,1.3273041127849439,1.6834239298225278,1.5658690265918305,1.791472723086276,123528.22385316194,0.9999999999999992,1582927.2209099068,1079268.5597113
71201.89762613324,71.20189762613325,2.278406028248804,65.83682059227743,54.681744677971295,18.0,19.014066204508936,18.690981888061426,19.5685977343191,18.642498235044407,2.9401903043738944,3.62573666922471,2.220296711559374,1.076109974511681,71201.89762613321,0.9999999999999996,1518937.3521658694,1035639.1037494565
78369.1191329812,78.3691191329812,1.4158244918616216,40.91166451683342,33.97978780467892,18.0,20.53320279616731,19.96733429375862,21.29561834624405,20.841792311941155,7.909990037950369,3.3234391398225274,2.3268958413344483,1.9060388751918573,78369.11913298124,1.0,943882.9945744143,643556.587209828
20113.193577334467,20.113193577334467,0.5498547287956964,15.888602243280442,13.196513491096713,18.0,19.379586884297517,19.02512125438616,19.883422970850948,18.165631834232226,0.24670797452604476,3.9509798342928306,0.07670925370204718,1.2595902163835788,20113.19357733446,0.9999999999999997,366569.819197131,249933.96763440748
106268.67482610942,106.26867482610942,1.1186511814118458,32.324544538076694,26.847628353884296,18.0,21.401847020062778,20.43540310586122,22.71032609022318,20.266463551429165,4.191676776600799,2.110987682036648,1.6858361055290865,3.2711976754010017,106268.67482610939,0.9999999999999998,745767.4542745638,508477.80973265716
120132.61609233836,120.13261609233835,2.4178888028167824,69.86731484619374,58.02933126760277,18.0,20.210260238075936,19.69031978028133,20.894614240507863,19.278196453804238,4.633322357715589,3.4043139572617216,0.040651959856678466,1.7108850060798275,120132.61609233846,1.0,1611925.8685445217,1099040.3649167195
80072.43984879777,80.07243984879777,1.3780784310263516,39.820954342937455,33.07388234463244,18.0,19.79231100985039,19.217873471086786,21.00962731529206,19.664166099991903,5.676195288736246,7.0632159650009365,2.6694856708318486,2.000807635476022,80072.43984879777,1.0,918718.9540175678,626399.2868301598
135320.71782763663,135.32071782763663,1.1212380212927413,32.399293863275055,26.909712511025795,18.0,22.223369509778824,21.00453704383332,23.885720312777448,19.99357510166285,0.8110790288977932,2.3702211983765746,2.5385791740523915,4.1558770074965565,135320.71782763663,1.0,747492.0141951609,509653.6460421552
90652.66268585803,90.65266268585803,2.1910321901486576,63.31206616653561,52.58477256356778,18.0,19.40812632884046,18.953968983819003,20.011189825266026,18.14669523154436,1.3667494346499232,3.0730478311493616,0.006642102981440523,1.4247150642110356,90652.66268585806,1.0,1460688.1267657718,995923.7227948444
110260.96159816328,110.26096159816328,2.331648523011021,67.37531572092647,55.95956455226451,18.0,19.852587261001684,19.369110564427302,20.503937972616008,19.618127760765663,5.336548279240535,0.6572757032575876,2.4355782632849405,1.6283767790358006,110260.9615981632,0.9999999999999992,1554432.348674014,1059840.2377322824
112830.16562580559,112.83016562580559,2.9811714723974885,86.14393086639782,71.54811533753973,18.0,20.49265111111428,20.090125196320766,21.013959207408767,20.43422710789157,6.9802987576909805,3.159996598225713,1.6688486294230591,1.303270240736218,112830.16562580549,0.9999999999999991,1987447.6482649923,1355077.9419988585
77605.30283977455,77.60530283977455,2.7415036187332458,79.21848856691587,65.7960868495979,18.0,18.006846460163583,17.713457561448443,20.33258338363159,18.140823702326635,9.44717798533858,6.423653167317665,1.5199174580152661,0.9747624349146555,77605.30283977443,0.9999999999999984,1827669.079155497,1246138.0085151116
23311.572725842765,23.311572725842765,2.398422919399088,69.30482867895604,57.56215006557811,18.0,19.481437207765058,19.384220060248236,19.61531298637513,19.525225701262595,9.556903679312363,0.8955250954983205,1.5165282675707186,0.3346894465251822,23311.57272584278,1.0,1598948.6129327253,1090192.2360904946
109235.14907845882,109.23514907845882,0.866652860910976,25.042801068883563,20.799668661863425,18.0,22.10395338494876,20.889271227260984,24.312615304123476,21.15665905471658,5.3701153809092395,1.6296786709540232,1.8239269712499377,4.340236953780099,109235.14907845887,1.0,577768.5739406508,393933.11859589827
37833.17557864722,37.83317557864722,0.8049379421705036,23.259486776958873,19.318510612092087,18.0,20.06099399129259,19.58532667839985,20.708384902115544,19.664873906850268,6.627330002406287,2.393634742468529,0.7960650509441209,1.6184772770573836,37833.17557864724,1.0,536625.2947803359,365880.88280477445
38430.155535809434,38.43015553580943,0.7163794816793578,20.700501502606727,17.19310756030459,18.0,20.07164234822087,19.5150357777658,20.810541562374368,19.05404089431899,4.480447157897308,5.782808053009575,0.2739071603638127,1.8472480353837533,38430.15553580945,1.0,477586.32111957186,325627.03712698084
149396.94508986108,149.39694508986108,1.1935038070211057,34.487486007681866,28.644091368506533,18.0,22.17426784503434,20.893888282830755,24.17060983076153,21.822244156744038,6.234033894262541,0.25252703542870947,2.3316860066756298,4.31036569824828,149396.94508986105,0.9999999999999998,795669.2046807371,542501.730464139
104218.97597611899,104.218975976119,1.696804944733498,49.03087568301916,40.723318673603956,18.0,19.716446785371883,19.090115235665554,21.359561611222663,19.652747316036272,6.153169788417475,6.819697931518423,2.550345401171776,2.1150034985810606,104218.97597611896,0.9999999999999997,1131203.2964889987,771274.9748788627
125821.57531480215,125.82157531480215,0.5134155755673269,14.835656471593477,12.321973813615845,18.0,27.266812509930975,24.691573046794293,30.642344898885366,23.44894993381665,5.7400988468585465,1.2734847306619672,0.2504216815960433,8.438830972385965,125821.57531480213,0.9999999999999999,342277.0503782179,233370.71616696677
117522.54716734405,117.52254716734404,2.2259491057258547,64.32102535905429,53.422778537420506,18.0,18.481081299124654,17.9530898566688,21.8822020493673,18.325469568983117,7.443505748712753,7.482808195632479,1.5427575239829125,1.818034728538315,117522.54716734412,1.0,1483966.0704839032,1011795.0480572067
141253.14917769213,141.25314917769214,1.00559641859204,29.05771411163559,24.134314046208964,18.0,23.713926975178136,22.297642000521265,25.64870266540289,21.059949878642783,4.88422647229539,0.7585857100375746,0.26354008956967223,4.836939225561892,141253.1491776922,1.0,670397.6123946933,457089.28117820004
117393.53409792503,117.39353409792503,2.9556982601332042,85.40785692480907,70.9367582431969,18.0,18.616662555591596,18.203237372869445,20.665737660138575,18.330692586014365,6.805424043834916,1.5895643309021947,1.0237510619915442,1.3676667565542395,117393.53409792516,1.0,1970465.5067554694,1343499.2091514564
116965.15042870308,116.96515042870308,1.7630449870731546,50.944947946465874,42.31307968975571,18.0,19.808468046218156,19.09550151064025,21.674308430682245,19.430194010480573,6.347257062681793,7.411034678729747,1.7097995625709963,2.2844901987085002,116965.1504287031,1.0,1175363.3247154364,801384.0850332521
15478.647798643331,15.478647798643332,1.394714739822041,40.3016771218977,33.47315375572899,18.0,18.627055679200186,18.506148130731045,18.77991918961,18.423410687410772,2.3406854510114297,2.2342252129706344,1.663171442807977,0.38215877602452863,15478.647798643373,1.0,929809.8265480272,633961.245373655
94877.46210958087,94.87746210958088,0.9988997782511816,28.86420799234614,23.97359467802836,18.0,21.79037873319217,20.766307485997768,23.098648614838527,21.060595826283322,6.9716197256201164,1.0614432112566696,0.919036709096007,3.270674704115894,94877.46210958088,1.0,665933.1855007878,454045.35375053715
139702.5654676624,139.70256546766242,0.7933647439762941,22.92506764193899,19.040753855431056,18.0,24.005488000282664,22.345290819578192,26.547056489406366,20.299819085110364,1.6997929133649003,6.202957790858274,1.6437430284894117,6.0635602040370955,139702.5654676624,1.0,528909.8293175295,360620.3381710428
13924.22588366122,13.92422588366122,1.542538554796421,44.57319407939738,37.020925315114106,18.0,18.54923107661592,18.45301986607486,18.67356545663223,18.565571124257268,8.01740637451748,1.7257769707242598,1.8460980817444237,0.3108359500407687,13924.225883661156,0.9999999999999954,1028359.0365309473,701153.8885438277
92699.64804563171,92.6996480456317,0.6756656162564052,19.52403364734508,16.215974790153723,18.0,21.76387665184792,20.375351399232354,25.574574092443704,18.50587691127681,2.5441770355378357,5.319026150757507,0.5336398854463692,4.724354476788175,92699.6480456317,0.9999999999999999,450443.7441709368,307120.7346620024
61555.002304689064,61.55500230468906,2.8966337678467173,83.70112935569874,69.51921042832122,18.0,18.131679290938255,17.906675646808065,19.624533815869725,17.73361266112362,1.159904710613171,1.105667759720201,2.474275401881177,0.7317554611699926,61555.00230468918,1.0,1931089.1785644782,1316651.7126575988
22862.65823151901,22.86265823151901,1.6923976325992856,48.90352199158895,40.61754318238285,18.0,19.41555169844531,19.27483611494905,19.60162348008194,19.440007369894598,7.036221285316588,7.6274931038418154,2.6378265116711197,0.465179454091583,22862.658231519086,1.0,1128265.0883995236,769271.6511814934
142051.17196214592,142.05117196214593,2.918775750645458,84.34094409065113,70.05061801549098,18.0,19.241576771679142,18.757227831945052,20.78051099328565,18.003217348926118,2.1558931807736057,5.7089291147022365,0.5291916805557075,1.675869902068662,142051.1719621459,0.9999999999999998,1945850.5004303053,1326716.2502933901
17982.02437627071,17.98202437627071,2.773837566359516,80.15281031752457,66.57210159262839,18.0,18.61184810404639,18.53956334801971,18.701140352178665,18.55033335030621,3.940090190311433,1.7866701560164104,2.314549775845007,0.22323062033068197,17982.024376270638,0.999999999999996,1849225.0442396773,1260835.2574361437
145383.09162292967,145.38309162292967,0.6739710599945149,19.4750677496015,16.175305439868357,18.0,25.695114907298937,23.319791177665152,28.6662941508236,23.334802627771996,5.516663261040867,1.9748545503024655,1.0872078119421786,7.427948108811666,145383.0916229297,1.0,449314.03999634326,306350.4818156886
72468.8844989216,72.4688844989216,1.9547879518192204,56.48555265576819,46.91491084366129,18.0,19.812614961108594,19.4326238719989,20.323247074239795,19.932975228568075,7.966986321429307,3.531737635775168,1.855747670473633,1.2765802828280037,72468.88449892163,1.0,1303191.9678794802,888539.9780996457
46462.235360580715,46.46223536058071,1.3254948505325355,38.30149920098815,31.811876412780855,18.0,18.626840578051674,18.271177435994286,20.270032761647826,18.282411132675634,7.021937271548802,7.59362308107985,0.6137648166721752,1.2070305582081247,46462.23536058064,0.9999999999999984,883663.233688357,602497.6593329707
123130.54176658922,123.13054176658922,1.3804435422734564,39.8892965975338,33.13064501456296,18.0,20.745841766002876,19.75022852607704,22.6256365476537,20.80334085021586,9.629039039856046,3.674514641782552,0.3837224142818283,3.0714492973569065,123130.54176658922,1.0,920295.6948489709,627474.3373970257
16994.824098191835,16.994824098191835,0.7965682441467332,23.017635982864004,19.117637859521597,18.0,19.136992683559946,18.903927403474476,19.43085905188914,18.541043964918238,2.6623672750611895,0.5876066485883529,0.04733889818439663,0.7346659208229944,16994.824098191868,1.0,531045.4960978221,362076.47461215145
68093.18221387606,68.09318221387606,2.6722267942722135,77.21666544728988,64.13344306253313,18.0,18.351073062575818,18.0767502472875,19.754827049134498,18.254856604386998,7.010561927973383,6.436315108636964,1.5011885916700076,0.8774583798792968,68093.18221387596,0.9999999999999986,1781484.529514809,1214648.5428510061
81025.45721198656,81.02545721198656,2.963216854509221,85.62511422789845,71.1172045082213,18.0,18.09674498072119,17.816383514361576,20.16303161528957,17.174778435889603,0.9161039025836948,0.11395469142341064,0.15818659768444154,0.9415735816711504,81025.45721198653,0.9999999999999997,1975477.9030061471,1346916.7520496459
42231.67910441477,42.231679104414766,2.437836358629861,70.44371941896846,58.50807260711666,18.0,19.117388773913852,18.941113721343818,19.35599952073287,18.81851125740982,5.390386398104827,0.1755441802009461,0.33325995081278936,0.596526867047551,42231.679104414856,1.0,1625224.239086574,1108107.4357408457
84516.4795944133,84.5164795944133,2.3604978210197336,68.20894503618622,56.651947704473606,18.0,19.23680668447894,18.865750983854973,19.729973670432564,18.216972617995648,0.960408184436965,0.4661638703628377,0.9908021040595234,1.2329174648840642,84516.47959441334,1.0,1573665.2140131558,1072953.55500897
145373.14508062476,145.37314508062477,1.8519136621238967,53.51289718073212,44.44592789097352,18.0,20.080656555222188,19.276794172804788,22.4067468136103,20.698690005797964,8.876600585133136,3.495471549083401,2.1215592635056666,2.703084737013537,145373.14508062476,1.0,1234609.1080825978,841778.937329044
40012.93431172746,40.01293431172746,1.515354686738438,43.7876890279939,36.36851248172251,18.0,18.915887021813905,18.633850547202282,19.279586188137483,18.48018616675282,1.4996350578573447,0.6088187510538452,2.733767065264451,0.9092479158089404,40012.934311727426,0.9999999999999991,1010236.4578256253,688797.5848811081
121299.36998250845,121.29936998250845,2.7312134266447092,78.92114317632551,65.54912223947302,18.0,19.565745320384647,19.08274720598622,20.17747437382829,18.615861063639233,0.7757513947589234,3.757744298202132,1.8442013272719833,1.5293226336091017,121299.3699825084,0.9999999999999997,1820808.9510964728,1241460.648474868
45185.179764088985,45.185179764088986,1.9824259817771783,57.284181169433346,47.57822356265228,18.0,18.962356604472202,18.725043388071207,19.2763028071192,18.41487395301593,0.704036219039238,4.697633596580166,1.4969254690815537,0.7848655066174892,45185.17976408891,0.9999999999999983,1321617.3211847856,901102.7189896265
60203.81022194253,60.203810221942526,0.8052609127965408,23.268819336168843,19.32626190711698,18.0,20.43084777318563,19.686153278257954,21.747819523605415,19.46471821220551,3.010540446631642,3.5215145357212805,2.013787309870568,2.5744447069962675,60203.81022194254,1.0,536840.6085310271,366027.68763479125
135765.97420676018,135.76597420676018,2.1394058540915983,61.82027155983082,51.34574049819836,18.0,20.90266085920897,20.226900305769366,21.776746450813164,19.657365686170216,1.3826347779929349,5.132383480253207,1.9210366586099719,2.1852139790104808,135765.9742067602,1.0,1426270.569394399,972457.2064052721
97660.61064185153,97.66061064185152,2.629129921441476,75.97133820997288,63.09911811459542,18.0,19.482957290586523,19.110103177507536,19.994596228357977,19.897431234385362,8.8667913923261,4.512529406055841,2.7010222487218623,1.2790973444286386,97660.61064185163,1.0,1752753.2809609838,1195059.0552006708
89120.53174603982,89.12053174603982,1.3892526408722028,40.143844310643175,33.34206338093287,18.0,21.212261726807977,20.578834835308637,22.09585568786217,20.711845925339283,3.264409585451067,2.4183244077354304,2.919386334766555,2.208984902635482,89120.53174603987,1.0,926168.4272481351,631478.4731237285
121497.35516487637,121.49735516487637,1.7340076498306305,50.1058850495059,41.616183595935134,18.0,20.130411986812742,19.44061986703084,21.660184016441143,19.076754539618,2.9218485074100418,2.689137519723457,1.8232947793938408,2.4127483346891196,121497.35516487641,1.0,1156005.099887087,788185.2953775594
21441.524492894292,21.441524492894292,2.7202836060945703,78.6053150817087,65.28680654626969,18.0,17.43762482445637,17.356010366134733,19.213776935422345,17.359683260194988,3.4608308388945286,4.393238793168107,2.2594976117529737,0.2714173999494669,21441.524492894423,1.0,1813522.404063047,1236492.5482248047
141573.73688452848,141.57373688452847,2.492287971021911,72.01715321064914,59.814911304525864,18.0,19.755570491149896,19.1869792689349,20.938957420204108,20.001326183976673,8.255778296631375,4.2037538911444825,1.830927384051337,1.9560532963975028,141573.7368845285,1.0,1661525.3140146073,1132858.1686463233
87652.13022860362,87.65213022860362,1.7732059021308961,51.238557747974376,42.55694165114151,18.0,19.924634764215362,19.44144385605748,20.60549740994163,19.00298526607553,3.5391619103625804,2.1525760682433166,0.9048572269551716,1.7021566143156726,87652.1302286037,1.0,1182137.2680872642,806002.6827867711
132806.95957516332,132.80695957516332,1.2425031415748329,35.90337077894637,29.82007539779599,18.0,21.9113696437149,20.858116571120448,23.383612784857384,19.764694556140153,0.6522395369523848,3.5013593729521535,2.1840166698580648,3.6806078528562125,132806.95957516326,0.9999999999999996,828335.4277165552,564774.1552612877
46778.50931201844,46.77850931201844,2.258980145122172,65.27549027345027,54.21552348293212,18.0,18.60527011954252,18.381228980043485,19.1060900328815,18.75715609012696,8.487395673182661,7.0619962774378315,2.644885236573923,0.7130667301766742,46778.50931201833,0.9999999999999977,1505986.763414781,1026809.1568737144
58140.84502107585,58.140845021075855,1.9085628201759426,55.14983125180403,45.80550768422262,18.0,20.280600466428186,19.9686058313071,20.700196216931992,19.878070178403135,6.162271838704973,3.962605674807693,0.00585692435966001,1.0489893762595202,58140.84502107594,1.0,1272375.2134506283,867528.5546254285
27220.33879478319,27.220338794783192,1.3832477974746982,39.970328355828876,33.19794713939275,18.0,18.307524882969343,18.109764543622262,19.31877634623525,18.555916011380013,9.176678010075772,3.4603480373645725,2.7743073694863893,0.6776255121685786,27220.338794783125,0.9999999999999976,922165.1983164655,628748.9988521356
145016.67020234212,145.0166702023421,2.061519077267696,59.56965525672734,49.4764578544247,18.0,20.23152832155609,19.513928547009414,21.58197630025784,19.21804246025196,5.29253922197178,2.0289543503205634,0.6097377177782441,2.42229359242247,145016.67020234207,0.9999999999999996,1374346.0515117974,937054.126030771
128171.85817356003,128.17185817356003,1.1312577085096742,32.68882274509554,27.150185004232178,18.0,21.875117088443787,20.711346284932993,23.488390791803095,22.39148032479067,8.957945083427814,1.5959972606877875,1.7799407294131153,3.9014616167695344,128171.85817356006,1.0,754171.8056731161,514208.0493225792
16001.18863213617,16.00118863213617,1.661586553842002,48.01320505981849,39.87807729220805,18.0,18.13461974461061,18.039126409244666,18.66124034639514,18.075607903267585,7.498238637500173,4.064474273563538,0.4429893887241422,0.33160837125239695,16001.188632136222,1.0,1107724.3692280015,755266.6153827283
59270.59666636131,59.27059666636131,0.8569950524057781,24.763729034317365,20.567881257738676,18.0,21.059491890770264,20.343941121626933,22.012106385853023,20.5002310833309,3.3923638638274243,2.8442389225001827,2.7289541213015864,2.3815362377069036,59270.59666636129,0.9999999999999998,571330.0349371854,389543.20563899004
37437.52637066001,37.43752637066001,1.5263668002087496,44.105895058832026,36.63280320500999,18.0,18.79781002193519,18.545160475663234,19.229199019148414,18.73655719196688,7.578597469206285,2.556466096894434,1.2342276387862943,0.844587100451502,37437.52637065995,0.9999999999999984,1017577.8668058331,693803.0910039771
52051.16436290675,52.051164362906746,0.5541417688440528,16.012480552517747,13.299402452257265,18.0,20.82037470981471,19.821454216652512,22.942400559334786,21.305903567282755,7.217086922029761,4.522330147646955,2.6487566441404136,3.234489695478956,52051.16436290672,0.9999999999999994,369427.8458960352,251882.62220184217
46621.146551989266,46.62114655198927,1.4676019768178885,42.4078267221297,35.22244744362932,18.0,18.902384663545543,18.55565839110359,19.7229345268879,18.710165995971703,6.457511657528667,3.8113633004872547,1.0994600222206863,1.0938829960139351,46621.146551989266,1.0,978401.3178785924,667091.8076444948
116714.7251629795,116.7147251629795,2.353647858407638,68.01100851654711,56.48754860178332,18.0,19.9603616813329,19.472851087673376,20.64339260483571,18.813791765114637,2.0594580024808873,7.396519749322139,1.2450429624522394,1.7075773087570276,116714.72516297949,0.9999999999999999,1569098.5722717585,1069839.9356398354
55180.16427748435,55.18016427748435,2.6352575080030674,76.14840095125663,63.246180192073616,18.0,18.335536359624662,18.10938896220177,19.39494681515859,18.03110542107098,5.691447305283194,6.676498643909682,0.45332231158057246,0.7210346561596879,55180.16427748437,1.0,1756838.3386687117,1197844.3218195762
75907.08640363671,75.90708640363671,1.8741866431737082,54.15649724114747,44.980479436169,18.0,20.077392871394682,19.661654124474307,20.63525346471394,19.475430725984985,2.944152896754877,7.831816180315859,2.2185491928382723,1.394651483298155,75907.08640363674,1.0,1249457.7621158054,851903.0196244129
119912.73092598078,119.91273092598078,1.8461761448617873,53.347105881926204,44.308227476682895,18.0,19.97786507396688,19.299159564012683,21.38997551806175,19.798674571488377,9.990351641013035,0.3591656039328006,0.07121002730534554,2.236600246678595,119912.73092598081,1.0,1230784.0965745247,839170.974937176
80876.07548708149,80.87607548708148,2.5885231380145903,74.7979645960696,62.124555312350175,18.0,18.868927013130225,18.527701507733568,19.713187322848864,18.678671142346232,7.425989841178571,1.0269408012343808,0.9293412624413896,1.0758809733246224,80876.07548708162,1.0,1725682.092009727,1176601.4263702685
124568.51851073866,124.56851851073867,1.3417515417712131,38.77125255102097,32.202037002509115,18.0,22.133262147951605,21.20258724871769,23.412032024931367,22.67225253519796,7.285399626862569,5.365277308128582,2.845130957738661,3.1969246924494037,124568.51851073862,0.9999999999999997,894501.0278474754,609887.0644414605
113426.20791137227,113.42620791137227,1.2916937691320782,37.32478315284053,31.00065045916988,18.0,21.361046536130527,20.500180787708477,22.57055816766092,19.961240250719936,5.03622973056428,1.6372215949392839,0.5550825790644983,3.0237790788259886,113426.2079113723,1.0,861129.1794213855,587133.531423672
96358.23818102833,96.35823818102833,0.532814214086773,15.396199530251392,12.787541138082553,18.0,24.650175993202694,22.82297006330083,27.141150308593545,21.04499122754055,1.743677400958742,5.245867455837002,1.6671559525757758,6.227435788477123,96358.2381810283,0.9999999999999997,355209.47605784866,242188.27913035135
61760.34542934498,61.76034542934498,2.536096276513964,73.28303800614749,60.86631063633513,18.0,19.222547651591196,18.981034484476208,19.557976322133175,18.918315979219667,7.099112681794302,7.5870928683830785,0.1018115743317658,0.838571676354956,61760.345429345056,1.0,1690730.8510093093,1152771.0347790746
114749.12358048021,114.74912358048022,0.8755404397265607,25.299616546338694,21.012970553437455,18.0,22.810006791548414,21.46529822675853,24.615223597253905,23.08731484387482,7.115828292982038,7.2743989690812585,2.59033843445797,4.513042014263725,114749.12358048018,0.9999999999999998,583693.6264843738,397972.9271484367
134118.62592379822,134.11862592379822,0.6213093567285332,17.953355172027695,14.911424561484797,18.0,24.752982468854185,22.49690993012336,29.086762955844687,22.653929250768837,4.377045743963162,5.2542964985985785,1.8675898045165853,7.433227260291197,134118.62592379824,1.0,414206.2378190221,282413.34396751504
19100.741755149094,19.100741755149095,1.6058135063075523,46.401587078263034,38.53952415138126,18.0,17.89653476484912,17.77265294030128,19.086485742125202,17.74377045120498,4.512453811819512,2.928481519804947,1.2154526101567238,0.4095918779059673,19100.741755149036,0.999999999999997,1070542.337538368,729915.2301397965
136025.9506179635,136.0259506179635,2.520243615076952,72.82495950126359,60.48584676184684,18.0,20.183908861431313,19.6744764963328,20.92733092728301,18.379937561724866,0.46047182586730684,4.984993989342834,0.047679868237076706,1.8585551646292373,136025.95061796345,0.9999999999999996,1680162.4100513011,1145565.2795804327
95709.73742292788,95.70973742292787,0.9970370516376161,28.810382644120555,23.928889239302787,18.0,20.687547905100313,19.66986606769148,23.245722881456544,21.03797505746607,6.450271693214427,2.8814967701012657,2.9336869364310885,3.305529494398691,95709.73742292791,1.0,664691.3677584106,453198.65983528004
104841.29609727673,104.84129609727674,2.224745264606714,64.2862391660756,53.39388635056113,18.0,19.100233300089148,18.60677053774926,20.79433694557976,18.960794362039444,7.900170145297386,0.35457307311205977,1.2911426897137894,1.6227376023620472,104841.29609727682,1.0,1483163.5097378092,1011247.8475485063
96988.59090228104,96.98859090228103,1.9476116264295305,56.27818555730771,46.74267903430873,18.0,19.63804937697539,19.15182039702757,20.477480346391964,18.285768938727504,0.6016281526906764,2.16827186121545,1.1822314427631397,1.714804051403064,96988.59090228108,1.0,1298407.7509530203,885278.0120134229
96588.21751099799,96.58821751099799,0.7714175687678306,22.290882067115234,18.514021650427935,18.0,21.795896273393783,20.462383676003956,24.551761983579837,21.29481230948277,9.490153306699229,6.83839875647124,0.034349759881561415,4.311524273739007,96588.21751099797,0.9999999999999999,514278.37917855376,350644.349439923
111074.98201480146,111.07498201480145,1.2101005636941768,34.96706588850693,29.04241352866024,18.0,22.090350912905652,21.134124467601477,23.35465339131644,21.784050405589166,9.266457627245245,2.628211028619117,0.06444966867008839,3.16075619602697,111074.9820148015,1.0,806733.7091294512,550045.7107700803
130245.57962422178,130.2455796242218,1.8273973022667378,52.804472446299656,43.85753525440171,18.0,20.625572730495982,19.893465027565128,21.60728951062432,19.41415089211952,3.8394613331078076,4.687276103455785,0.837855364600207,2.454291950320851,130245.57962422188,1.0,1218264.8681778251,830635.1373939717
78985.5506743893,78.9855506743893,2.214836173915204,63.99990608145374,53.1560681739649,18.0,19.14296449610397,18.758394747764306,19.804261868972926,19.35049271801098,7.881898057516329,1.3778221036835285,2.6781603193998125,1.2280109854487087,78985.55067438936,1.0,1476557.4492768026,1006743.7154160019
34296.28350206235,34.29628350206235,1.3537097804968572,39.11679781723719,32.489034731924576,18.0,18.7440899705722,18.47926340980653,19.34967989589033,18.52222930261749,7.905315616735794,6.21050734253573,0.06252963036461334,0.8724041110260536,34296.28350206235,1.0,902473.1869979047,615322.6274985714
14996.240207135997,14.996240207135997,0.9148725987935629,26.43615861473879,21.956942371045507,18.0,19.02528767362207,18.847873889925875,19.251063774671522,18.793312793715394,6.105950570743676,6.622524763136737,0.2639153515133561,0.5644402526236298,14996.24020713602,1.0,609915.0658623753,415851.18126980134
56324.37594844511,56.32437594844511,0.6890387390550252,19.910463403734006,16.536929737320605,18.0,21.296134840220017,20.489530579032124,22.42205851233448,19.820624528690818,4.461965221000663,5.118320375945909,0.3453959112908087,2.814809180286165,56324.375948445115,1.0,459359.1593700168,313199.4268431933
89371.52601688428,89.37152601688427,1.9207545256859753,55.50212277422194,46.098108616463406,18.0,20.77656648946297,20.29948779266516,21.417456510342614,19.497641628036,1.4467599247469487,5.526543925545234,0.5716176912388532,1.6022250521991026,89371.52601688419,0.999999999999999,1280503.0171239835,873070.2389481706
89491.01712418653,89.49101712418653,2.454244821078041,70.91785834987108,58.901875705872996,18.0,18.855763417060988,18.491750968704217,20.157721431642663,18.713805652336305,8.872003542494003,1.0763889600954206,0.4369914004448132,1.2556186869598562,89491.01712418656,1.0,1636163.2140520276,1115565.827762746
75184.82239119508,75.18482239119508,2.2114584759173272,63.90230412010708,53.075003422015854,18.0,19.74580342504974,19.390260584138066,20.214085560278185,18.685145787519758,0.18089450538316787,5.876425235793469,0.7369342509580972,1.1707053380711088,75184.82239119503,0.9999999999999994,1474305.6506115515,1005208.3981442397
135719.76750092552,135.7197675009255,1.4097198240725033,40.73526403639905,33.83327577774008,18.0,20.881789375119464,19.867346027844466,23.074631557252314,21.426264700623246,8.200371887601426,1.1572073720093377,2.4916193275723413,3.3151753884882424,135719.76750092558,1.0,939813.2160483355,640781.7382147743
